atopid,year,onlyconsul,defcon,prob_det,dem_prop,dem_dich,wartime,offense,mem_num,mean_threat,max_threat,min_s_2cat,mean_s_2cat,defense,neutral,nonagg,consul,conditio,offcon,neucon,concon,h1_cat3,h2_cat3,h2_cat4,offense_tpm,consul_tpm,dem_prop_rawpolity,mem1,mem2,mem3,mem4,mem5,mem6,mem7,mem8,mem9,mem10,mem11,mem12,mem13,mem14,mem15,mem16,mem17,mem18,mem19,mem20,mem21,mem22,mem23,mem24,mem25,mem26,mem27,mem28,mem29,mem30,mem31,mem32,mem33,mem34,mem35,mem36,mem37,mem38,mem39,mem40,mem41,mem42,mem43
9854,1991,,,,.5,,1,,2,,.31563202,.65591395,.65591395,,,,,,,,,0,0,0,0,0,,325,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9855,1991,,,,1,,1,,2,,.159071,.79569894,.79569894,,,,,,,,,0,0,0,0,0,,325,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9856,1991,,,,.5,,1,,2,,.159071,.79569894,.79569894,,,,,,,,,0,0,0,0,0,,325,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9857,1991,,,,.5,,1,,2,,.31563202,.6075269,.6075269,,,,,,,,,0,0,0,0,0,,325,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9858,1991,,,,0,,1,,2,,.159071,.97849464,.97849464,,,,,,,,,0,0,0,0,0,,345,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9859,1991,,,,.5,,0,,2,,.159071,.80645162,.80645162,,,,,,,,,0,0,0,0,0,,350,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9860,1991,,,,.5,,0,,2,,.322377,.65591395,.65591395,,,,,,,,,0,0,0,0,0,,350,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9861,1991,,,,.5,,0,,2,,.159071,.97849464,.97849464,,,,,,,,,0,0,0,0,0,,352,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9862,1991,,,,1,,0,,2,,.199495,.90322578,.90322578,,,,,,,,,0,0,0,0,0,,355,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9863,1991,,,,1,,0,,2,,.199495,.90322578,.90322578,,,,,,,,,0,0,0,0,0,,355,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9864,1991,,,,.5,,0,,2,,.159071,.90860218,.90860218,,,,,,,,,0,0,0,0,0,,360,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9865,1991,,,,0,,0,,2,,.159071,.90322578,.90322578,,,,,,,,,0,0,0,0,0,,360,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9866,1991,,,,.5,,0,,2,,.135599,.8924731,.8924731,,,,,,,,,0,0,0,0,0,,360,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9867,1991,,,,0,,0,,2,,.177928,.82258064,.82258064,,,,,,,,,0,0,0,0,0,,365,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9868,1991,,,,.5,,0,,2,,.159071,.97849464,.97849464,,,,,,,,,0,0,0,0,0,,366,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9869,1991,,,,.5,,0,,2,,.159071,.97849464,.97849464,,,,,,,,,0,0,0,0,0,,367,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9870,1991,,,,.5,,0,,2,,.31563202,.83870965,.83870965,,,,,,,,,0,0,0,0,0,,368,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9871,1991,,,,1,,0,,2,,.159071,.96774191,.96774191,,,,,,,,,0,0,0,0,0,,368,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9872,1991,,,,1,,0,,2,,.159071,.80645162,.80645162,,,,,,,,,0,0,0,0,0,,369,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9873,1991,,,,1,,0,,2,,.159071,.96774191,.96774191,,,,,,,,,0,0,0,0,0,,370,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9874,1991,,,,0,,0,,2,,.159071,.97849464,.97849464,,,,,,,,,0,0,0,0,0,,372,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9875,1991,,,,0,,0,,2,,.159071,.95698923,.95698923,,,,,,,,,0,0,0,0,0,,373,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9876,1991,,,,0,,1,,2,,.50009,.78494626,.78494626,,,,,,,,,0,0,0,0,0,,373,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9877,1991,,,,.5,,0,,2,,.159071,.97849464,.97849464,,,,,,,,,0,0,0,0,0,,375,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9878,1991,,,,.5,,0,,2,,.180033,.6827957,.6827957,,,,,,,,,0,0,0,0,0,,385,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9879,1991,,,,.5,,1,,2,,.31563202,.62903225,.62903225,,,,,,,,,0,0,0,0,0,,385,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9880,1991,,,,.5,,1,,2,,.31563202,.62365592,.62365592,,,,,,,,,0,0,0,0,0,,390,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9881,1991,,,,.5,,0,,2,,.159071,.97849464,.97849464,,,,,,,,,0,0,0,0,0,,402,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9882,1991,,,,1,,0,,2,,.159071,.96774191,.96774191,,,,,,,,,0,0,0,0,0,,402,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9883,1991,,,,.5,,0,,2,,.159071,.97849464,.97849464,,,,,,,,,0,0,0,0,0,,402,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9884,1991,,,,.5,,0,,2,,.31563202,.82795697,.82795697,,,,,,,,,0,0,0,0,0,,404,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9885,1991,,,,.5,,0,,2,,.31563202,1,1,,,,,,,,,0,0,0,0,0,,420,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9886,1991,,,,.5,,0,,2,,.31563202,.83870965,.83870965,,,,,,,,,0,0,0,0,0,,420,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9887,1991,,,,.5,,0,,2,,.31563202,.83870965,.83870965,,,,,,,,,0,0,0,0,0,,420,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9888,1991,,,,0,,0,,2,,.32014599,.90322578,.90322578,,,,,,,,,0,0,0,0,0,,432,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9889,1991,,,,0,,1,,2,,.32014599,.73655915,.73655915,,,,,,,,,0,0,0,0,0,,432,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9890,1991,,,,0,,0,,2,,.29216,.81182796,.81182796,,,,,,,,,0,0,0,0,0,,433,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9891,1991,,,,0,,0,,2,,.48783499,.69892472,.69892472,,,,,,,,,0,0,0,0,0,,435,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9892,1991,,,,0,,0,,2,,.322377,.82795697,.82795697,,,,,,,,,0,0,0,0,0,,436,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9893,1991,,,,0,,0,,2,,.322377,.82795697,.82795697,,,,,,,,,0,0,0,0,0,,436,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9894,1991,,,,0,,0,,2,,.31563202,.99462366,.99462366,,,,,,,,,0,0,0,0,0,,437,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9895,1991,,,,0,,0,,2,,.31563202,.82795697,.82795697,,,,,,,,,0,0,0,0,0,,439,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9896,1991,,,,0,,0,,2,,.180033,.83333331,.83333331,,,,,,,,,0,0,0,0,0,,450,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9897,1991,,,,0,,0,,2,,.31563202,.8172043,.8172043,,,,,,,,,0,0,0,0,0,,451,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9898,1991,,,,0,,0,,2,,.31563202,.83870965,.83870965,,,,,,,,,0,0,0,0,0,,451,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9899,1991,,,,0,,1,,2,,.31563202,.66129035,.66129035,,,,,,,,,0,0,0,0,0,,452,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9900,1991,,,,.5,,0,,2,,.29216,.81182796,.81182796,,,,,,,,,0,0,0,0,0,,461,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9901,1991,,,,0,,0,,2,,.159071,.97849464,.97849464,,,,,,,,,0,0,0,0,0,,471,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9902,1991,,,,0,,0,,2,,.159071,.96774191,.96774191,,,,,,,,,0,0,0,0,0,,481,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9903,1991,,,,0,,0,,2,,.159071,.95698923,.95698923,,,,,,,,,0,0,0,0,0,,481,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9904,1991,,,,.5,,0,,2,,.135599,.95698923,.95698923,,,,,,,,,0,0,0,0,0,,481,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9905,1991,,,,0,,0,,2,,.159071,.96774191,.96774191,,,,,,,,,0,0,0,0,0,,481,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9906,1991,,,,0,,0,,2,,.159071,.96774191,.96774191,,,,,,,,,0,0,0,0,0,,482,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9907,1991,,,,0,,0,,2,,.159071,.96774191,.96774191,,,,,,,,,0,0,0,0,0,,483,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9908,1991,,,,0,,0,,2,,.48783499,.77956986,.77956986,,,,,,,,,0,0,0,0,0,,484,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9909,1991,,,,0,,0,,2,,.159071,.97849464,.97849464,,,,,,,,,0,0,0,0,0,,490,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9910,1991,,,,0,,0,,2,,.159071,.97849464,.97849464,,,,,,,,,0,0,0,0,0,,500,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9911,1991,,,,0,,0,,2,,.31881601,.7903226,.7903226,,,,,,,,,0,0,0,0,0,,510,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9912,1991,,,,0,,0,,2,,.159071,.96774191,.96774191,,,,,,,,,0,0,0,0,0,,510,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9913,1991,,,,0,,0,,2,,.161652,.95698923,.95698923,,,,,,,,,0,0,0,0,0,,517,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9914,1991,,,,0,,0,,2,,.31881601,.7903226,.7903226,,,,,,,,,0,0,0,0,0,,520,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9915,1991,,,,0,,0,,2,,.467547,.77956986,.77956986,,,,,,,,,0,0,0,0,0,,522,910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9916,1991,,,,.5,,0,,2,,.161652,.95698923,.95698923,,,,,,,,,0,0,0,0,0,,530,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9917,1991,,,,.5,,0,,2,,.159071,.94623655,.94623655,,,,,,,,,0,0,0,0,0,,541,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9918,1991,,,,.5,,0,,2,,.48783499,.77956986,.77956986,,,,,,,,,0,0,0,0,0,,551,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9919,1991,,,,1,,0,,2,,.159071,.96774191,.96774191,,,,,,,,,0,0,0,0,0,,551,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9920,1991,,,,0,,0,,2,,.48783499,.77956986,.77956986,,,,,,,,,0,0,0,0,0,,552,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9921,1991,,,,0,,0,,2,,.31881601,.7903226,.7903226,,,,,,,,,0,0,0,0,0,,553,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9922,1991,,,,0,,1,,2,,.329606,.7903226,.7903226,,,,,,,,,0,0,0,0,0,,553,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9923,1991,,,,0,,0,,2,,.159071,.97849464,.97849464,,,,,,,,,0,0,0,0,0,,553,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9924,1991,,,,0,,0,,2,,.159071,.97311831,.97311831,,,,,,,,,0,0,0,0,0,,560,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9925,1991,,,,0,,0,,2,,.159071,.96236557,.96236557,,,,,,,,,0,0,0,0,0,,560,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9926,1991,,,,0,,0,,2,,.31563202,.78494626,.78494626,,,,,,,,,0,0,0,0,0,,560,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9927,1991,,,,0,,1,,2,,.159071,.97849464,.97849464,,,,,,,,,0,0,0,0,0,,570,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9928,1991,,,,0,,0,,2,,.159071,.97849464,.97849464,,,,,,,,,0,0,0,0,0,,580,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9929,1991,,,,.5,,0,,2,,.135599,.95698923,.95698923,,,,,,,,,0,0,0,0,0,,581,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9930,1991,,,,.5,,0,,2,,.159071,.97849464,.97849464,,,,,,,,,0,0,0,0,0,,590,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9931,1991,,,,.5,,1,,2,,.50009,.77419353,.77419353,,,,,,,,,0,0,0,0,0,,600,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9932,1991,,,,.5,,1,,2,,.50009,.77956986,.77956986,,,,,,,,,0,0,0,0,0,,600,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9933,1991,,,,0,,0,,2,,.488729,.98387098,.98387098,,,,,,,,,0,0,0,0,0,,615,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9934,1991,,,,0,,0,,2,,.46476001,.98924732,.98924732,,,,,,,,,0,0,0,0,0,,620,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9935,1991,,,,0,,0,,2,,.31881601,.7903226,.7903226,,,,,,,,,0,0,0,0,0,,625,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9936,1991,,,,0,,0,,2,,.31881601,.7903226,.7903226,,,,,,,,,0,0,0,0,0,,625,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9937,1991,,,,0,,0,,2,,.31881601,.7903226,.7903226,,,,,,,,,0,0,0,0,0,,625,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9938,1991,,,,0,,0,,2,,.159071,.97311831,.97311831,,,,,,,,,0,0,0,0,0,,630,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9939,1991,,,,1,,0,,2,,.112879,.82258064,.82258064,,,,,,,,,0,0,0,0,0,,640,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9940,1991,,,,.5,,1,,2,,.407433,.76881719,.76881719,,,,,,,,,0,0,0,0,0,,652,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9941,1991,,,,0,,0,,2,,.31563202,.7903226,.7903226,,,,,,,,,0,0,0,0,0,,663,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9942,1991,,,,0,,0,,2,,.31563202,.7903226,.7903226,,,,,,,,,0,0,0,0,0,,679,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9943,1991,,,,0,,1,,2,,.31563202,.7903226,.7903226,,,,,,,,,0,0,0,0,0,,698,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9944,1991,,,,0,,0,,2,,.159071,.96774191,.96774191,,,,,,,,,0,0,0,0,0,,700,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9945,1991,,,,0,,0,,2,,.159071,.97311831,.97311831,,,,,,,,,0,0,0,0,0,,702,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9946,1991,,,,.5,,0,,2,,.159071,.96774191,.96774191,,,,,,,,,0,0,0,0,0,,740,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9947,1991,,,,1,,0,,2,,.159071,.96774191,.96774191,,,,,,,,,0,0,0,0,0,,750,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9948,1991,,,,1,,0,,2,,.159071,.96236557,.96236557,,,,,,,,,0,0,0,0,0,,770,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9949,1991,,,,.5,,0,,2,,.159071,.97311831,.97311831,,,,,,,,,0,0,0,0,0,,771,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9950,1991,,,,0,,0,,2,,.159071,.97849464,.97849464,,,,,,,,,0,0,0,0,0,,800,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9951,1992,,,,1,,0,,2,,.18250699,.94736844,.94736844,,,,,,,,,0,0,0,0,0,,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9952,1992,,,,.5,,0,,2,,.18250699,.31578946,.31578946,,,,,,,,,0,0,0,0,0,,2,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9953,1992,,,,.5,,0,,2,,.29533601,.31052631,.31052631,,,,,,,,,0,0,0,0,0,,2,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9954,1992,,,,.5,,0,,2,,.18250699,.43157893,.43157893,,,,,,,,,0,0,0,0,0,,2,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9955,1992,,,,.5,,0,,2,,.18250699,.43684211,.43684211,,,,,,,,,0,0,0,0,0,,2,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9956,1992,,,,1,,0,,2,,.18250699,.58947366,.58947366,,,,,,,,,0,0,0,0,0,,2,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9957,1992,,,,.5,,0,,2,,.30923098,.25263157,.25263157,,,,,,,,,0,0,0,0,0,,2,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9958,1992,,,,.5,,0,,2,,.29533601,.25263157,.25263157,,,,,,,,,0,0,0,0,0,,2,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9959,1992,,,,1,,0,,2,,.324844,.84736842,.84736842,,,,,,,,,0,0,0,0,0,,20,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9960,1992,,,,1,,0,,2,,.175589,.46315789,.46315789,,,,,,,,,0,0,0,0,0,,20,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9961,1992,,,,.5,,0,,2,,.175589,.47894737,.47894737,,,,,,,,,0,0,0,0,0,,20,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9962,1992,,,,1,,0,,2,,.175589,.47894737,.47894737,,,,,,,,,0,0,0,0,0,,20,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9963,1992,,,,.5,,0,,2,,.324844,.62105262,.62105262,,,,,,,,,0,0,0,0,0,,40,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9964,1992,,,,.5,,0,,2,,.324844,.62105262,.62105262,,,,,,,,,0,0,0,0,0,,40,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9965,1992,,,,0,,0,,2,,.202638,.96842104,.96842104,,,,,,,,,0,0,0,0,0,,40,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9966,1992,,,,0,,0,,2,,.230115,.91578948,.91578948,,,,,,,,,0,0,0,0,0,,40,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9967,1992,,,,0,,0,,2,,.202638,.96842104,.96842104,,,,,,,,,0,0,0,0,0,,40,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9968,1992,,,,0,,0,,2,,.202638,.96842104,.96842104,,,,,,,,,0,0,0,0,0,,40,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9969,1992,,,,0,,0,,2,,.324844,.62631577,.62631577,,,,,,,,,0,0,0,0,0,,41,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9970,1992,,,,.5,,0,,2,,.324844,.48421052,.48421052,,,,,,,,,0,0,0,0,0,,41,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9971,1992,,,,0,,0,,2,,.447799,.43684211,.43684211,,,,,,,,,0,0,0,0,0,,41,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9972,1992,,,,.5,,0,,2,,.324844,.63157892,.63157892,,,,,,,,,0,0,0,0,0,,41,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9973,1992,,,,1,,0,,2,,.324844,1,1,,,,,,,,,0,0,0,0,0,,42,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9974,1992,,,,1,,0,,2,,.324844,.48947367,.48947367,,,,,,,,,0,0,0,0,0,,42,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9975,1992,,,,1,,0,,2,,.324844,.57894737,.57894737,,,,,,,,,0,0,0,0,0,,42,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9976,1992,,,,.5,,0,,2,,.324844,.62105262,.62105262,,,,,,,,,0,0,0,0,0,,42,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9977,1992,,,,.5,,0,,2,,.324844,.48421052,.48421052,,,,,,,,,0,0,0,0,0,,51,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9978,1992,,,,1,,0,,2,,.324844,.63157892,.63157892,,,,,,,,,0,0,0,0,0,,51,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9979,1992,,,,1,,0,,2,,.324844,.63157892,.63157892,,,,,,,,,0,0,0,0,0,,51,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9980,1992,,,,1,,0,,2,,.324844,.63157892,.63157892,,,,,,,,,0,0,0,0,0,,52,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9981,1992,,,,1,,0,,2,,.324844,.63157892,.63157892,,,,,,,,,0,0,0,0,0,,52,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9982,1992,,,,.5,,0,,2,,.324844,.61052632,.61052632,,,,,,,,,0,0,0,0,0,,52,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9983,1992,,,,.5,,0,,2,,.324844,.63157892,.63157892,,,,,,,,,0,0,0,0,0,,52,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9984,1992,,,,.5,,0,,2,,.324844,.63157892,.63157892,,,,,,,,,0,0,0,0,0,,52,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9985,1992,,,,.5,,0,,2,,.324844,.44736841,.44736841,,,,,,,,,0,0,0,0,0,,52,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9986,1992,,,,.5,,0,,2,,.324844,.63157892,.63157892,,,,,,,,,0,0,0,0,0,,52,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9987,1992,,,,.5,,0,,2,,.324844,.44736841,.44736841,,,,,,,,,0,0,0,0,0,,54,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9988,1992,,,,1,,0,,2,,.324844,.5105263,.5105263,,,,,,,,,0,0,0,0,0,,56,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9989,1992,,,,1,,0,,2,,.324844,.41052631,.41052631,,,,,,,,,0,0,0,0,0,,56,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9990,1992,,,,1,,0,,2,,.324844,.51578945,.51578945,,,,,,,,,0,0,0,0,0,,56,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9991,1992,,,,.5,,0,,2,,.324844,.5,.5,,,,,,,,,0,0,0,0,0,,56,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9992,1992,,,,.5,,0,,2,,.324844,.63157892,.63157892,,,,,,,,,0,0,0,0,0,,56,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9993,1992,,,,.5,,0,,2,,.324844,.60000002,.60000002,,,,,,,,,0,0,0,0,0,,56,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9994,1992,,,,1,,0,,2,,.324844,.63157892,.63157892,,,,,,,,,0,0,0,0,0,,56,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
